	time	x	y	theta	v	omega
232	20.49	0.005	0.311	1.5953	-0.004	0.007
233	20.56	0.005	0.311	1.5957	-0.004	0.007
234	20.63	0.005	0.310	1.5962	-0.003	0.005
235	20.70	0.005	0.310	1.5965	-0.003	0.005
236	20.77	0.005	0.310	1.5969	-0.003	0.005
237	20.84	0.005	0.310	1.5972	-0.002	0.006
238	20.92	0.005	0.309	1.5977	-0.002	0.006
239	20.99	0.005	0.309	1.5982	-0.002	0.007
240	21.06	0.005	0.309	1.5986	-0.002	0.006
241	21.15	0.005	0.309	1.5991	-0.002	0.007
242	21.23	0.005	0.309	1.5997	-0.001	0.003
243	21.30	0.005	0.309	1.5999	-0.002	0.006
244	21.37	0.005	0.309	1.6003	-0.002	0.005
245	21.46	0.005	0.308	1.6008	-0.002	0.006
246	21.53	0.005	0.308	1.6013	-0.001	0.005
247	21.59	0.005	0.308	1.6016	-0.001	0.004
248	21.66	0.005	0.308	1.6019	-0.001	0.004
249	21.74	0.005	0.308	1.6022	-0.001	0.004
250	21.81	0.005	0.308	1.6025	-0.001	0.002
251	21.88	0.005	0.308	1.6026	-0.002	0.001
252	21.95	0.005	0.308	1.6026	-0.001	-0.002
253	22.04	0.005	0.308	1.6024	-0.001	-0.003
254	22.11	0.005	0.308	1.6022	-0.001	-0.003
255	22.18	0.005	0.308	1.6020	-0.002	0.001
256	22.25	0.005	0.307	1.6020	-0.002	0.004
257	22.32	0.005	0.307	1.6023	-0.002	0.006
258	22.38	0.005	0.307	1.6027	-0.003	0.010
259	22.45	0.005	0.307	1.6034	-0.003	0.012
260	22.52	0.005	0.307	1.6042	-0.003	0.013
261	22.59	0.005	0.306	1.6051	-0.006	0.019
262	22.66	0.005	0.306	1.6064	-0.007	0.021
263	22.73	0.005	0.306	1.6079	-0.015	0.019
264	22.81	0.005	0.304	1.6095	-0.016	0.025
265	22.88	0.005	0.303	1.6112	-0.020	0.022
266	22.95	0.005	0.302	1.6127	-0.022	0.022
267	23.02	0.006	0.300	1.6142	-0.021	0.022
268	23.09	0.006	0.299	1.6157	-0.021	0.021
269	23.17	0.006	0.297	1.6175	-0.022	0.021
270	23.24	0.006	0.296	1.6189	-0.021	0.021
271	23.30	0.006	0.294	1.6204	-0.020	0.021
272	23.39	0.006	0.293	1.6221	-0.020	0.021
273	23.46	0.006	0.291	1.6236	-0.017	0.023
274	23.53	0.006	0.290	1.6252	-0.017	0.022
275	23.61	0.006	0.289	1.6270	-0.015	0.019
276	23.68	0.006	0.288	1.6283	-0.013	0.022
277	23.74	0.006	0.287	1.6298	-0.010	0.019
278	23.82	0.006	0.286	1.6313	-0.008	0.018
279	23.89	0.006	0.285	1.6326	-0.004	0.014
280	23.96	0.006	0.285	1.6336	-0.003	0.015
281	24.04	0.006	0.285	1.6348	-0.001	0.015
282	24.11	0.006	0.285	1.6358	0.001	0.013
283	24.18	0.006	0.285	1.6367	0.003	0.010
284	24.25	0.006	0.285	1.6374	0.003	0.011
285	24.34	0.006	0.285	1.6384	0.003	0.014
286	24.41	0.006	0.285	1.6393	0.008	0.015
287	24.47	0.006	0.286	1.6403	0.013	0.015
288	24.54	0.006	0.287	1.6413	0.017	0.006
289	24.61	0.006	0.288	1.6418	0.027	0.005
290	24.71	0.006	0.291	1.6423	0.039	0.003
291	24.79	0.006	0.294	1.6426	0.049	0.004
292	24.86	0.005	0.297	1.6429	0.049	0.023
293	24.93	0.005	0.301	1.6444	0.047	0.024
294	25.01	0.005	0.304	1.6465	0.055	0.022
295	25.10	0.005	0.310	1.6485	0.055	0.020
296	25.17	0.004	0.313	1.6499	0.055	0.009
297	25.24	0.004	0.317	1.6505	0.055	0.002
298	25.32	0.004	0.321	1.6506	0.049	-0.006
299	25.38	0.003	0.324	1.6502	0.044	0.002
300	25.47	0.003	0.328	1.6503	0.036	0.012
301	25.53	0.003	0.330	1.6512	0.028	-0.008
302	25.60	0.003	0.332	1.6506	0.024	-0.002
303	25.68	0.003	0.334	1.6504	0.020	-0.000
304	25.78	0.002	0.336	1.6504	0.013	-0.007
305	25.84	0.002	0.337	1.6499	0.010	0.012
306	25.91	0.002	0.338	1.6507	0.009	0.008
307	25.98	0.002	0.338	1.6513	0.011	0.008
308	26.05	0.002	0.339	1.6519	0.019	0.006
309	26.12	0.002	0.340	1.6523	0.030	0.008
310	26.19	0.002	0.342	1.6529	0.039	0.010
311	26.26	0.002	0.345	1.6536	0.049	0.009
312	26.33	0.001	0.348	1.6542	0.058	0.008
313	26.39	0.001	0.352	1.6547	0.068	0.011
314	26.46	0.001	0.357	1.6555	0.078	0.008
315	26.54	0.000	0.363	1.6561	0.088	0.010
316	26.61	-0.000	0.369	1.6568	0.098	0.011
317	26.68	-0.001	0.376	1.6575	0.106	0.013
318	26.75	-0.002	0.383	1.6584	0.120	0.010
319	26.82	-0.002	0.392	1.6591	0.126	0.008
320	26.90	-0.003	0.402	1.6597	0.136	0.001
321	26.97	-0.004	0.411	1.6598	0.141	0.015
322	27.04	-0.005	0.421	1.6609	0.138	0.024
323	27.12	-0.006	0.432	1.6628	0.139	0.026
324	27.19	-0.007	0.441	1.6646	0.132	0.030
325	27.26	-0.008	0.450	1.6666	0.123	0.020
326	27.34	-0.009	0.460	1.6683	0.107	0.031
327	27.41	-0.009	0.468	1.6704	0.098	0.027
328	27.48	-0.010	0.474	1.6723	0.089	0.021
329	27.56	-0.011	0.482	1.6741	0.069	0.018
330	27.63	-0.011	0.486	1.6753	0.065	0.019
331	27.70	-0.012	0.491	1.6766	0.062	0.015
332	27.78	-0.012	0.496	1.6778	0.061	0.015
333	27.85	-0.013	0.500	1.6788	0.068	0.012
334	27.91	-0.013	0.504	1.6796	0.078	0.010
335	28.00	-0.014	0.511	1.6804	0.087	0.013
336	28.06	-0.014	0.517	1.6814	0.101	0.017
337	28.13	-0.015	0.524	1.6825	0.108	0.011
338	28.21	-0.016	0.532	1.6834	0.119	0.016
339	28.28	-0.017	0.541	1.6845	0.130	0.012
340	28.35	-0.018	0.549	1.6853	0.141	0.018
341	28.43	-0.019	0.561	1.6867	0.148	0.011
342	28.50	-0.021	0.571	1.6875	0.160	0.013
343	28.57	-0.022	0.582	1.6884	0.170	0.017
344	28.65	-0.024	0.596	1.6898	0.172	0.014
345	28.72	-0.025	0.607	1.6908	0.170	0.017
346	28.79	-0.026	0.619	1.6920	0.168	0.016
347	28.88	-0.028	0.634	1.6934	0.169	0.008
348	28.95	-0.030	0.646	1.6940	0.165	-0.002
349	29.02	-0.031	0.657	1.6938	0.150	-0.002
350	29.09	-0.032	0.668	1.6937	0.140	-0.005
351	29.16	-0.034	0.677	1.6933	0.130	-0.008
352	29.23	-0.035	0.686	1.6928	0.115	-0.008
353	29.31	-0.036	0.695	1.6921	0.096	-0.013
354	29.38	-0.037	0.702	1.6912	0.094	-0.015
355	29.45	-0.037	0.708	1.6902	0.076	-0.012
356	29.53	-0.038	0.715	1.6892	0.082	-0.017
357	29.60	-0.039	0.720	1.6880	0.093	-0.017
358	29.67	-0.040	0.727	1.6868	0.102	-0.017
359	29.74	-0.040	0.734	1.6857	0.112	-0.014
360	29.81	-0.041	0.741	1.6847	0.121	-0.011
361	29.88	-0.042	0.749	1.6839	0.127	-0.001
362	29.94	-0.043	0.758	1.6839	0.133	0.003
363	30.01	-0.044	0.767	1.6841	0.144	0.003
364	30.08	-0.045	0.777	1.6843	0.154	0.001
365	30.15	-0.046	0.787	1.6844	0.161	0.002
366	30.23	-0.048	0.800	1.6846	0.173	0.003
367	30.30	-0.049	0.812	1.6848	0.180	-0.002
368	30.37	-0.051	0.825	1.6847	0.193	0.006
369	30.44	-0.052	0.838	1.6851	0.193	0.000
370	30.51	-0.054	0.851	1.6851	0.181	-0.014
371	30.58	-0.055	0.863	1.6841	0.185	-0.019
372	30.64	-0.057	0.876	1.6828	0.181	-0.018
373	30.71	-0.058	0.888	1.6816	0.167	-0.025
374	30.78	-0.059	0.900	1.6799	0.156	-0.014
375	30.85	-0.060	0.911	1.6789	0.149	-0.008
376	30.92	-0.062	0.921	1.6784	0.135	-0.005
377	30.99	-0.063	0.930	1.6780	0.117	-0.002
378	31.06	-0.063	0.938	1.6779	0.108	0.005
379	31.14	-0.064	0.947	1.6783	0.095	0.002
380	31.21	-0.065	0.953	1.6784	0.101	-0.006
381	31.28	-0.066	0.960	1.6780	0.109	-0.005
382	31.37	-0.067	0.970	1.6776	0.120	-0.008
383	31.44	-0.068	0.979	1.6770	0.133	-0.006
384	31.51	-0.069	0.988	1.6766	0.144	-0.003
385	31.61	-0.070	1.002	1.6763	0.155	-0.002
386	31.68	-0.071	1.012	1.6762	0.167	-0.004
387	31.74	-0.073	1.024	1.6759	0.159	-0.020
388	31.81	-0.074	1.035	1.6746	0.162	-0.028
389	31.88	-0.075	1.046	1.6726	0.168	-0.028
390	31.97	-0.076	1.060	1.6704	0.180	-0.031
391	32.04	-0.078	1.072	1.6682	0.185	-0.017
392	32.10	-0.079	1.085	1.6670	0.180	-0.023
393	32.17	-0.080	1.097	1.6654	0.182	-0.037
394	32.24	-0.081	1.110	1.6628	0.176	-0.027
395	32.33	-0.082	1.124	1.6606	0.164	-0.030
396	32.39	-0.084	1.135	1.6585	0.145	-0.021
397	32.46	-0.084	1.145	1.6571	0.132	-0.012
398	32.53	-0.085	1.154	1.6562	0.119	-0.017
399	32.61	-0.086	1.163	1.6550	0.104	-0.012
400	32.67	-0.087	1.170	1.6541	0.086	-0.009
401	32.74	-0.087	1.176	1.6535	0.084	-0.007
402	32.82	-0.088	1.182	1.6529	0.089	-0.020
403	32.89	-0.088	1.188	1.6516	0.091	-0.016
404	32.96	-0.089	1.195	1.6504	0.103	-0.022
405	33.02	-0.089	1.202	1.6489	0.110	-0.021
406	33.09	-0.090	1.209	1.6475	0.122	-0.015
407	33.16	-0.090	1.218	1.6465	0.133	-0.015
408	33.25	-0.091	1.229	1.6452	0.142	-0.017
409	33.31	-0.092	1.238	1.6440	0.153	-0.015
410	33.38	-0.093	1.249	1.6430	0.162	-0.020
411	33.48	-0.094	1.264	1.6412	0.172	-0.020
412	33.54	-0.095	1.276	1.6398	0.184	-0.012
413	33.61	-0.095	1.288	1.6390	0.183	-0.007
414	33.68	-0.096	1.301	1.6385	0.181	-0.013
415	33.75	-0.097	1.314	1.6376	0.169	-0.007
416	33.83	-0.098	1.326	1.6371	0.159	-0.007
417	33.89	-0.099	1.337	1.6366	0.152	-0.012
418	33.96	-0.099	1.347	1.6358	0.132	-0.012
419	34.06	-0.100	1.360	1.6346	0.111	-0.008
420	34.13	-0.101	1.367	1.6341	0.100	-0.013
421	34.19	-0.101	1.374	1.6332	0.091	-0.021
422	34.28	-0.102	1.382	1.6315	0.080	-0.023
423	34.35	-0.102	1.387	1.6299	0.085	-0.022
424	34.41	-0.102	1.393	1.6284	0.094	-0.025
425	34.50	-0.103	1.401	1.6263	0.104	-0.025
426	34.57	-0.103	1.408	1.6245	0.116	-0.022
427	34.64	-0.104	1.416	1.6231	0.127	-0.019
428	34.70	-0.104	1.425	1.6218	0.134	-0.022
429	34.77	-0.104	1.434	1.6203	0.147	-0.018
430	34.86	-0.105	1.446	1.6187	0.154	-0.021
431	34.93	-0.106	1.457	1.6173	0.167	-0.023
432	35.01	-0.106	1.470	1.6155	0.178	-0.027
433	35.08	-0.107	1.482	1.6136	0.185	-0.034
434	35.14	-0.107	1.495	1.6112	0.185	-0.041
435	35.21	-0.108	1.508	1.6084	0.190	-0.048
436	35.28	-0.108	1.521	1.6051	0.188	-0.058
437	35.35	-0.109	1.534	1.6011	0.165	-0.049
438	35.43	-0.109	1.548	1.5970	0.149	-0.070
439	35.50	-0.109	1.558	1.5922	0.136	-0.068
440	35.57	-0.110	1.567	1.5875	0.119	-0.067
441	35.64	-0.110	1.576	1.5828	0.108	-0.079
442	35.71	-0.110	1.583	1.5774	0.100	-0.067
443	35.79	-0.110	1.591	1.5719	0.095	-0.045
444	35.86	-0.110	1.598	1.5688	0.106	-0.042
445	35.94	-0.110	1.606	1.5654	0.116	-0.049
446	36.01	-0.110	1.614	1.5620	0.126	-0.050
447	36.10	-0.110	1.626	1.5574	0.138	-0.048
448	36.18	-0.110	1.637	1.5535	0.151	-0.037
449	36.25	-0.109	1.647	1.5509	0.161	-0.042
450	36.32	-0.109	1.659	1.5480	0.169	-0.046
451	36.39	-0.109	1.670	1.5448	0.181	-0.037
452	36.47	-0.109	1.684	1.5420	0.189	-0.046
453	36.54	-0.108	1.697	1.5388	0.192	-0.046
454	36.61	-0.108	1.710	1.5356	0.192	-0.044
455	36.67	-0.107	1.723	1.5326	0.192	-0.064
456	36.74	-0.107	1.737	1.5282	0.184	-0.053
457	36.83	-0.106	1.752	1.5239	0.160	-0.057
458	36.89	-0.106	1.763	1.5199	0.143	-0.055
459	36.96	-0.105	1.773	1.5161	0.130	-0.055
460	37.03	-0.105	1.782	1.5123	0.112	-0.060
461	37.10	-0.104	1.789	1.5082	0.098	-0.064
462	37.19	-0.104	1.798	1.5024	0.105	-0.072
463	37.26	-0.103	1.805	1.4975	0.114	-0.066
464	37.33	-0.103	1.813	1.4929	0.123	-0.070
465	37.40	-0.102	1.822	1.4878	0.134	-0.068
466	37.47	-0.101	1.831	1.4831	0.145	-0.065
467	37.54	-0.100	1.841	1.4786	0.152	-0.057
468	37.62	-0.099	1.853	1.4744	0.165	-0.064
469	37.68	-0.098	1.864	1.4699	0.175	-0.069
470	37.75	-0.097	1.876	1.4652	0.185	-0.068
471	37.82	-0.096	1.889	1.4604	0.192	-0.063
472	37.89	-0.094	1.902	1.4560	0.202	-0.075
473	37.96	-0.092	1.916	1.4508	0.199	-0.077
474	38.04	-0.091	1.932	1.4445	0.192	-0.075
475	38.11	-0.089	1.945	1.4393	0.178	-0.073
476	38.18	-0.087	1.958	1.4343	0.165	-0.070
477	38.25	-0.086	1.969	1.4295	0.152	-0.073
478	38.32	-0.084	1.979	1.4244	0.134	-0.060
479	38.40	-0.083	1.990	1.4194	0.115	-0.058
480	38.47	-0.081	1.998	1.4154	0.107	-0.066
481	38.54	-0.080	2.005	1.4109	0.094	-0.059
482	38.61	-0.079	2.012	1.4069	0.095	-0.061
483	38.68	-0.078	2.018	1.4027	0.103	-0.055
484	38.75	-0.077	2.025	1.3989	0.115	-0.054
485	38.82	-0.076	2.033	1.3952	0.121	-0.059
486	38.89	-0.074	2.041	1.3911	0.134	-0.053
487	38.95	-0.073	2.050	1.3875	0.143	-0.054
488	39.02	-0.071	2.060	1.3837	0.151	-0.057
489	39.11	-0.068	2.072	1.3791	0.165	-0.061
490	39.17	-0.066	2.083	1.3749	0.173	-0.054
491	39.24	-0.064	2.095	1.3712	0.179	-0.059
492	39.31	-0.061	2.107	1.3671	0.186	-0.064
493	39.39	-0.059	2.121	1.3624	0.187	-0.059
494	39.46	-0.056	2.133	1.3583	0.178	-0.055
495	39.53	-0.053	2.145	1.3545	0.166	-0.057
496	39.60	-0.051	2.157	1.3503	0.151	-0.056
497	39.67	-0.049	2.167	1.3464	0.140	-0.047
