	time	x	y	theta	v	omega
767	74.20	0	0.458	-0.0420	0.48	-0.082
768	74.29	0	0.444	-0.0246	0.31	-0.119
769	74.38	0	0.441	-0.0214	0.20	0.031
770	74.49	0	0.449	-0.0168	0.10	0.025
771	74.58	0	0.465	-0.0374	0.02	0.290
772	74.67	0	0.490	-0.0608	-0.07	0.327
773	74.77	0	0.513	-0.1329	-0.04	0.832
774	74.86	0	0.537	-0.0979	-0.08	-0.320
775	74.95	0	0.561	-0.1318	-0.08	0.396
776	75.04	0	0.585	-0.1558	-0.11	0.280
777	75.14	0	0.607	-0.1903	-0.09	0.407
778	75.23	0	0.629	-0.2076	-0.14	0.219
779	75.32	0	0.647	-0.2188	-0.09	0.143
780	75.42	0	0.658	-0.2403	-0.05	0.248
781	75.51	0	0.657	-0.2829	0.07	0.473
782	75.60	0	0.637	-0.2943	0.26	0.099
783	75.69	0	0.596	-0.2369	0.50	-0.687
784	75.78	0	0.545	-0.1990	0.61	-0.459
785	75.87	0	0.499	-0.1980	0.56	-0.055
786	75.96	0	0.468	-0.2191	0.43	0.189
787	76.05	0	0.451	-0.2055	0.28	-0.194
788	76.14	0	0.445	-0.1972	0.17	-0.133
789	76.23	0	0.448	-0.1884	0.09	-0.145
790	76.32	0	0.458	-0.1568	0.02	-0.407
791	76.43	0	0.475	-0.1429	-0.02	-0.174
792	76.52	0	0.493	-0.1257	-0.05	-0.245
793	76.61	0	0.515	-0.1005	-0.10	-0.327
794	76.69	0	0.535	-0.0733	-0.08	-0.357
795	76.79	0	0.557	-0.0538	-0.10	-0.257
796	76.88	0	0.574	-0.0411	-0.07	-0.189
797	76.97	0	0.573	-0.0214	0.10	-0.252
798	77.06	0	0.553	-0.0049	0.29	-0.207
799	77.15	0	0.510	-0.0423	0.55	0.387
800	77.24	0	0.464	-0.0480	0.59	0.034
801	77.33	0	0.437	-0.0259	0.40	-0.279
802	77.43	0	0.426	-0.0152	0.24	-0.138
803	77.52	0	0.424	-0.0034	0.13	-0.156
804	77.61	0	0.432	0.0331	0.06	-0.433
805	77.70	0	0.449	0.0503	-0.04	-0.204
806	77.79	0	0.468	0.0903	-0.05	-0.467
807	77.90	0	0.485	0.1142	-0.00	-0.241
808	77.99	0	0.505	0.1205	-0.06	-0.068
809	78.08	0	0.528	0.1302	-0.09	-0.108
810	78.17	0	0.550	0.1175	-0.08	0.132
811	78.26	0	0.570	0.0809	-0.10	0.402
812	78.35	0	0.578	0.0353	0.03	0.511
813	78.45	0	0.558	-0.0011	0.31	0.406
814	78.55	0	0.527	-0.0186	0.40	0.163
815	78.64	0	0.498	-0.0271	0.42	0.071
816	78.73	0	0.481	-0.0262	0.31	-0.031
817	78.82	0	0.473	-0.0310	0.22	0.036
818	78.91	0	0.477	-0.0186	0.10	-0.165
819	79.00	0	0.487	-0.0100	0.04	-0.116
820	79.09	0	0.502	-0.0255	0.01	0.149
821	79.19	0	0.517	-0.0270	0.01	-0.003
822	79.28	0	0.535	-0.0003	-0.04	-0.312
823	79.37	0	0.552	0.0263	-0.03	-0.303
824	79.47	0	0.560	0.0653	0.06	-0.426
825	79.56	0	0.558	0.0570	0.15	0.086
826	79.65	0	0.564	0.0687	0.04	-0.113
827	79.74	0	0.571	0.0751	0.04	-0.062
828	79.83	0	0.581	0.0765	0.00	-0.019
829	79.92	0	0.590	0.0734	0.00	0.039
830	80.02	0	0.599	0.0806	0.00	-0.077
831	80.11	0	0.606	0.0827	0.01	-0.021
832	80.20	0	0.615	0.0615	-0.03	0.235
833	80.29	0	0.623	0.0515	-0.02	0.119
834	80.40	0	0.630	0.0571	-0.00	-0.048
835	80.49	0	0.638	0.0535	-0.05	0.038
836	80.58	0	0.644	0.0579	-0.02	-0.046
837	80.67	0	0.649	0.0673	-0.01	-0.104
838	80.76	0	0.652	0.0683	-0.01	-0.008
839	80.85	0	0.654	0.0649	0.01	0.043
840	80.94	0	0.657	0.0611	-0.00	0.047
841	81.03	0	0.659	0.0636	-0.00	-0.025
842	81.12	0	0.660	0.0701	0.01	-0.068
843	81.21	0	0.660	0.0705	0.02	-0.000
844	81.30	0	0.660	0.0653	0.02	0.065
845	81.38	0	0.659	0.0571	0.02	0.099
846	81.49	0	0.660	0.0526	0.01	0.047
847	81.58	0	0.660	0.0518	0.02	0.008
848	81.67	0	0.660	0.0518	0.01	-0.000
849	81.76	0	0.660	0.0518	0.01	0.002
850	81.85	0	0.660	0.0529	0.01	-0.011
851	81.95	0	0.661	0.0531	0.01	-0.002
852	82.04	0	0.661	0.0546	0.01	-0.016
853	82.13	0	0.662	0.0529	0.00	0.019
854	82.22	0	0.663	0.0499	0.00	0.035
855	82.31	0	0.665	0.0459	-0.00	0.044
856	82.40	0	0.666	0.0453	-0.01	0.007
857	82.49	0	0.667	0.0453	-0.00	-0.001
858	82.58	0	0.668	0.0461	-0.00	-0.009
859	82.68	0	0.668	0.0517	0.00	-0.061
860	82.77	0	0.668	0.0559	0.00	-0.047
861	82.85	0	0.668	0.0564	0.00	-0.006
862	82.95	0	0.668	0.0567	0.01	-0.002
863	83.05	0	0.668	0.0560	0.00	0.007
864	83.14	0	0.669	0.0556	0.00	0.004
865	83.23	0	0.669	0.0582	0.00	-0.028
866	83.35	0	0.669	0.0528	0.00	0.047
867	83.44	0	0.669	0.0535	-0.00	-0.009
868	83.53	0	0.670	0.0531	-0.00	0.002
869	83.62	0	0.670	0.0552	-0.00	-0.026
870	83.71	0	0.670	0.0486	0.01	0.073
871	83.80	0	0.670	0.0471	-0.00	0.017
872	83.90	0	0.670	0.0491	0.00	-0.022
873	83.99	0	0.670	0.0502	-0.00	-0.016
874	84.08	0	0.670	0.0495	0.00	0.007
875	84.17	0	0.670	0.0532	-0.00	-0.039
876	84.26	0	0.670	0.0521	0.01	0.012
877	84.35	0	0.670	0.0525	-0.00	-0.004
878	84.46	0	0.670	0.0533	0.00	-0.008
879	84.55	0	0.670	0.0539	0.00	-0.006
880	84.64	0	0.669	0.0495	0.00	0.050
881	84.73	0	0.669	0.0487	0.00	0.010
882	84.82	0	0.669	0.0505	0.00	-0.020
883	84.91	0	0.669	0.0540	-0.01	-0.039
884	85.00	0	0.670	0.0586	-0.01	-0.050
885	85.10	0	0.671	0.0548	-0.01	0.043
886	85.19	0	0.672	0.0537	-0.01	0.015
887	85.28	0	0.672	0.0529	-0.01	0.011
888	85.37	0	0.672	0.0523	-0.00	0.009
889	85.48	0	0.672	0.0516	-0.00	0.010
890	85.57	0	0.672	0.0493	0.00	0.029
891	85.66	0	0.671	0.0497	-0.00	-0.002
892	85.75	0	0.671	0.0502	-0.00	-0.002
893	85.84	0	0.671	0.0464	0.00	0.044
894	87.62	0	0.671	0.0501	0.00	-0.006
