,time,x,y,theta,v,omega
538,45.80,-2.014,2.761,1.7538,0.157,0.059
539,45.89,-2.016,2.775,1.7590,0.140,0.036
540,45.97,-2.018,2.786,1.7619,0.128,0.015
541,46.07,-2.021,2.798,1.7634,0.110,0.011
542,46.16,-2.023,2.808,1.7644,0.100,-0.013
543,46.24,-2.024,2.816,1.7634,0.078,-0.028
544,46.33,-2.025,2.822,1.7611,0.068,-0.059
545,46.41,-2.027,2.828,1.7563,0.057,-0.050
546,46.49,-2.027,2.832,1.7522,0.051,-0.032
547,46.57,-2.028,2.836,1.7495,0.048,-0.041
548,46.65,-2.029,2.840,1.7462,0.055,-0.043
549,46.74,-2.030,2.845,1.7426,0.065,-0.048
550,46.82,-2.031,2.850,1.7387,0.078,-0.045
551,46.91,-2.032,2.857,1.7345,0.090,-0.049
552,47.01,-2.033,2.865,1.7298,0.101,-0.048
553,47.09,-2.034,2.874,1.7259,0.101,-0.043
554,47.17,-2.036,2.882,1.7223,0.096,-0.042
555,47.25,-2.037,2.890,1.7188,0.089,-0.044
556,47.35,-2.038,2.898,1.7147,0.083,-0.042
557,47.44,-2.039,2.906,1.7107,0.073,-0.045
558,47.54,-2.040,2.913,1.7065,0.058,-0.044
559,47.63,-2.041,2.918,1.7023,0.048,-0.047
560,47.71,-2.042,2.922,1.6985,0.038,-0.049
561,47.79,-2.042,2.925,1.6945,0.042,-0.043
562,47.87,-2.042,2.928,1.6909,0.046,-0.035
563,47.96,-2.043,2.932,1.6881,0.055,-0.036
564,48.04,-2.043,2.937,1.6851,0.066,-0.034
565,48.12,-2.044,2.942,1.6823,0.081,-0.032
566,48.20,-2.045,2.949,1.6798,0.091,-0.034
567,48.28,-2.045,2.956,1.6770,0.099,-0.044
568,48.37,-2.046,2.964,1.6733,0.110,-0.048
569,48.45,-2.047,2.973,1.6694,0.114,-0.056
570,48.53,-2.048,2.982,1.6649,0.112,-0.061
571,48.61,-2.049,2.991,1.6599,0.109,-0.065
572,48.70,-2.050,3.001,1.6539,0.102,-0.072
573,48.79,-2.051,3.010,1.6480,0.089,-0.080
574,48.88,-2.051,3.018,1.6405,0.074,-0.074
575,48.97,-2.052,3.025,1.6335,0.064,-0.071
576,49.07,-2.052,3.031,1.6268,0.046,-0.074
577,49.15,-2.052,3.035,1.6207,0.037,-0.051
578,49.23,-2.052,3.038,1.6165,0.023,-0.058
579,49.32,-2.053,3.040,1.6118,0.022,-0.061
580,49.40,-2.053,3.041,1.6068,0.028,-0.044
581,49.48,-2.053,3.044,1.6032,0.040,-0.043
582,49.56,-2.053,3.047,1.5997,0.050,-0.041
583,49.64,-2.053,3.051,1.5964,0.060,-0.046
584,49.72,-2.053,3.056,1.5926,0.070,-0.038
585,49.82,-2.053,3.063,1.5890,0.088,-0.047
586,49.91,-2.053,3.071,1.5846,0.100,-0.041
587,50.00,-2.053,3.079,1.5812,0.113,-0.042
588,50.08,-2.054,3.089,1.5777,0.122,-0.042
589,50.16,-2.054,3.099,1.5743,0.131,-0.038
590,50.24,-2.054,3.109,1.5713,0.145,-0.035
591,50.32,-2.054,3.121,1.5684,0.155,-0.033
592,50.41,-2.054,3.134,1.5657,0.168,-0.031
593,50.49,-2.054,3.148,1.5631,0.178,-0.035
594,50.59,-2.053,3.165,1.5598,0.183,-0.039
595,50.67,-2.053,3.180,1.5566,0.179,-0.038
596,50.75,-2.053,3.195,1.5535,0.179,-0.043
597,50.83,-2.053,3.209,1.5500,0.161,-0.041
598,50.91,-2.053,3.222,1.5467,0.146,-0.047
599,50.99,-2.052,3.234,1.5428,0.132,-0.045
600,51.08,-2.052,3.245,1.5391,0.113,-0.044
601,51.16,-2.052,3.254,1.5355,0.093,-0.044
602,51.25,-2.051,3.263,1.5316,0.074,-0.042
603,51.33,-2.051,3.269,1.5282,0.057,-0.040
604,51.41,-2.051,3.273,1.5249,0.048,-0.040
605,51.51,-2.051,3.278,1.5211,0.039,-0.037
606,51.60,-2.051,3.282,1.5177,0.026,-0.036
607,51.68,-2.050,3.284,1.5147,0.025,-0.036
608,51.76,-2.050,3.286,1.5117,0.020,-0.032
609,51.85,-2.050,3.287,1.5091,0.020,-0.032
610,51.93,-2.050,3.289,1.5065,0.021,-0.030
611,52.01,-2.050,3.291,1.5040,0.021,-0.031
612,52.09,-2.050,3.293,1.5015,0.020,-0.029
613,52.17,-2.050,3.294,1.4991,0.024,-0.029
614,52.25,-2.050,3.296,1.4968,0.023,-0.029
615,52.33,-2.050,3.298,1.4944,0.024,-0.030
616,52.42,-2.049,3.300,1.4920,0.023,-0.028
617,52.50,-2.049,3.302,1.4897,0.025,-0.031
618,52.58,-2.049,3.304,1.4872,0.024,-0.027
619,52.66,-2.049,3.306,1.4850,0.023,-0.024
620,52.76,-2.049,3.308,1.4827,0.022,-0.022
621,52.84,-2.049,3.310,1.4809,0.020,-0.018
622,52.92,-2.048,3.311,1.4795,0.020,-0.016
623,53.00,-2.048,3.313,1.4781,0.018,-0.015
624,53.08,-2.048,3.314,1.4769,0.015,-0.013
625,53.18,-2.048,3.316,1.4757,0.012,-0.013
626,53.27,-2.048,3.317,1.4744,0.007,-0.018
627,53.35,-2.048,3.318,1.4730,0.005,-0.010
628,53.43,-2.048,3.318,1.4722,0.004,-0.009
629,53.52,-2.048,3.318,1.4714,0.001,-0.007
630,53.60,-2.048,3.318,1.4708,0.000,-0.000
631,53.69,-2.048,3.318,1.4708,0.000,0.001
632,53.77,-2.048,3.318,1.4708,0.000,0.003
633,53.85,-2.048,3.318,1.4711,0.000,0.005
634,53.94,-2.048,3.318,1.4716,0.000,0.008
635,54.02,-2.048,3.318,1.4723,0.001,0.011
636,54.11,-2.048,3.318,1.4732,0.001,0.010
637,54.19,-2.048,3.319,1.4740,0.000,0.014
638,54.27,-2.048,3.319,1.4751,0.001,0.014
639,54.36,-2.048,3.319,1.4765,0.001,0.015
640,54.46,-2.048,3.319,1.4779,-0.000,0.019
641,54.54,-2.048,3.319,1.4794,0.000,0.020
642,54.63,-2.048,3.319,1.4812,-0.001,0.026
643,54.71,-2.048,3.319,1.4833,-0.001,0.025
644,54.79,-2.048,3.319,1.4853,-0.001,0.027
645,54.88,-2.048,3.319,1.4875,-0.003,0.032
646,54.96,-2.048,3.318,1.4901,-0.003,0.032
647,55.06,-2.048,3.318,1.4933,-0.004,0.037
648,55.14,-2.048,3.318,1.4963,-0.005,0.037
649,55.22,-2.048,3.317,1.4993,-0.006,0.038
650,55.32,-2.048,3.317,1.5029,-0.007,0.038
651,55.41,-2.048,3.316,1.5065,-0.008,0.039
652,55.51,-2.048,3.315,1.5102,-0.008,0.039
653,55.60,-2.048,3.315,1.5139,-0.008,0.040
654,55.69,-2.048,3.314,1.5174,-0.009,0.041
655,55.77,-2.048,3.313,1.5207,-0.009,0.042
656,55.85,-2.048,3.312,1.5242,-0.008,0.041
657,55.93,-2.048,3.312,1.5276,-0.008,0.041
658,56.01,-2.048,3.311,1.5309,-0.008,0.041
659,56.10,-2.048,3.310,1.5343,-0.008,0.042
660,56.18,-2.048,3.310,1.5377,-0.008,0.041
661,56.27,-2.048,3.309,1.5415,-0.007,0.040
662,56.35,-2.048,3.308,1.5447,-0.009,0.042
663,56.43,-2.048,3.308,1.5482,-0.008,0.040
664,56.52,-2.048,3.307,1.5514,-0.008,0.042
665,56.60,-2.048,3.307,1.5548,-0.008,0.042
666,56.69,-2.048,3.306,1.5588,-0.008,0.042
667,56.79,-2.048,3.305,1.5628,-0.008,0.043
668,56.87,-2.048,3.304,1.5663,-0.006,0.048
669,56.95,-2.048,3.304,1.5702,-0.006,0.035
670,57.03,-2.048,3.303,1.5730,-0.005,0.037
671,57.11,-2.048,3.303,1.5760,-0.003,0.047
672,57.21,-2.048,3.303,1.5805,-0.001,0.044
673,57.29,-2.048,3.303,1.5841,-0.000,0.047
674,57.37,-2.048,3.303,1.5879,-0.000,0.029
675,57.46,-2.048,3.302,1.5904,0.000,0.032
676,57.54,-2.048,3.303,1.5930,0.002,0.045
677,57.62,-2.048,3.303,1.5969,0.002,0.035
678,57.71,-2.048,3.303,1.5997,0.002,0.032
679,57.79,-2.048,3.303,1.6023,0.001,0.026
680,57.87,-2.048,3.303,1.6044,0.001,0.025
681,57.96,-2.048,3.303,1.6067,-0.000,0.027
682,58.06,-2.048,3.303,1.6094,-0.001,0.025
683,58.14,-2.048,3.303,1.6115,-0.002,0.027
684,58.22,-2.048,3.303,1.6137,-0.002,0.028
685,58.32,-2.048,3.303,1.6164,-0.002,0.031
686,58.40,-2.048,3.303,1.6189,-0.002,0.033
687,58.48,-2.048,3.302,1.6216,-0.001,0.030
688,58.56,-2.048,3.302,1.6240,-0.001,0.032
689,58.65,-2.048,3.302,1.6267,-0.001,0.032
690,58.74,-2.048,3.302,1.6297,-0.001,0.030
691,58.82,-2.048,3.302,1.6322,-0.001,0.030
692,58.90,-2.048,3.302,1.6346,0.000,0.029
693,58.99,-2.048,3.302,1.6370,-0.001,0.036
694,59.07,-2.048,3.302,1.6400,-0.001,0.029
695,59.16,-2.048,3.302,1.6427,-0.001,0.021
696,59.24,-2.048,3.302,1.6444,-0.001,0.018
697,59.33,-2.048,3.302,1.6459,-0.001,0.016
698,59.41,-2.048,3.302,1.6473,-0.001,0.015
699,59.49,-2.048,3.302,1.6485,-0.000,0.016
700,59.58,-2.048,3.302,1.6499,-0.000,0.018
701,59.67,-2.048,3.302,1.6514,0.001,0.020
702,59.75,-2.048,3.302,1.6530,0.001,0.022
703,59.83,-2.048,3.302,1.6548,0.002,0.018
704,59.91,-2.048,3.302,1.6563,0.002,0.018
705,60.01,-2.048,3.302,1.6581,0.001,0.021
706,60.09,-2.048,3.302,1.6598,0.003,0.017
707,60.17,-2.048,3.302,1.6612,0.002,0.021
708,60.26,-2.048,3.303,1.6631,0.002,0.020
709,60.34,-2.048,3.303,1.6648,0.001,0.018
710,60.43,-2.048,3.303,1.6663,0.001,0.017
711,60.52,-2.048,3.303,1.6679,0.002,0.014
712,60.60,-2.048,3.303,1.6690,0.001,0.010
713,60.69,-2.048,3.303,1.6699,0.002,0.008
714,60.77,-2.048,3.303,1.6706,0.001,0.005
715,60.86,-2.048,3.303,1.6710,0.001,0.004
716,60.96,-2.048,3.304,1.6714,0.001,0.002
717,61.04,-2.048,3.304,1.6716,0.000,0.001
718,61.13,-2.048,3.304,1.6717,0.001,-0.002
719,61.21,-2.048,3.304,1.6715,0.000,-0.001
720,61.30,-2.048,3.304,1.6715,0.000,-0.002
721,61.38,-2.048,3.304,1.6713,0.001,-0.004
722,61.47,-2.048,3.304,1.6710,-0.000,-0.005
723,61.56,-2.048,3.304,1.6705,0.000,-0.007
724,61.64,-2.048,3.304,1.6699,0.000,-0.008
725,61.72,-2.048,3.304,1.6693,0.000,-0.009
726,61.82,-2.048,3.304,1.6684,0.000,-0.012
727,61.90,-2.048,3.304,1.6675,0.000,-0.013
728,61.99,-2.048,3.304,1.6663,0.000,-0.015
