,time,x,y,theta,v,omega
502,36.19,-1.908,2.562,1.5560,0.196,-0.020
503,36.26,-1.908,2.575,1.5546,0.185,0.024
504,36.33,-1.908,2.589,1.5563,0.194,-0.002
505,36.42,-1.908,2.605,1.5562,0.202,-0.018
506,36.49,-1.907,2.619,1.5549,0.178,0.015
507,36.56,-1.907,2.632,1.5559,0.156,-0.019
508,36.63,-1.907,2.643,1.5546,0.186,-0.042
509,36.70,-1.907,2.656,1.5516,0.174,0.009
510,36.77,-1.907,2.669,1.5523,0.139,-0.017
511,36.86,-1.906,2.680,1.5508,0.147,-0.042
512,36.93,-1.906,2.691,1.5478,0.116,0.033
513,37.01,-1.906,2.701,1.5506,0.119,-0.051
514,37.08,-1.906,2.709,1.5470,0.082,-0.011
515,37.17,-1.906,2.716,1.5461,0.070,-0.003
516,37.24,-1.905,2.721,1.5458,0.056,-0.006
517,37.31,-1.905,2.725,1.5454,0.054,-0.000
518,37.38,-1.905,2.729,1.5454,0.042,-0.004
519,37.45,-1.905,2.732,1.5451,0.029,-0.004
520,37.52,-1.905,2.734,1.5448,0.022,0.004
521,37.59,-1.905,2.735,1.5451,0.017,-0.001
522,37.66,-1.905,2.736,1.5450,0.008,0.006
523,37.73,-1.905,2.737,1.5454,0.000,0.001
524,37.80,-1.905,2.737,1.5455,-0.001,-0.002
525,37.87,-1.905,2.737,1.5453,-0.000,-0.000
526,37.94,-1.905,2.737,1.5453,-0.000,0.000
527,38.03,-1.905,2.737,1.5453,-0.000,-0.001
528,38.10,-1.905,2.737,1.5452,-0.000,-0.000
529,38.17,-1.905,2.737,1.5452,-0.000,0.000
530,38.24,-1.905,2.737,1.5452,-0.000,-0.000
531,38.31,-1.905,2.737,1.5452,-0.000,0.000
532,38.38,-1.905,2.737,1.5452,-0.000,0.000
533,38.45,-1.905,2.737,1.5452,-0.000,0.000
534,38.52,-1.905,2.737,1.5452,0.000,-0.000
535,38.59,-1.905,2.737,1.5452,0.000,0.000
536,38.66,-1.905,2.737,1.5452,-0.000,0.000
537,38.73,-1.905,2.737,1.5452,0.000,0.000
538,38.80,-1.905,2.737,1.5452,-0.000,-0.000
539,38.89,-1.905,2.737,1.5452,0.000,0.000
540,38.96,-1.905,2.737,1.5452,0.000,-0.000
541,39.03,-1.905,2.737,1.5452,0.000,0.000
542,39.10,-1.905,2.737,1.5452,-0.000,-0.000
543,39.18,-1.905,2.737,1.5452,0.000,0.000
544,39.25,-1.905,2.737,1.5452,0.000,0.000
545,39.32,-1.905,2.737,1.5452,-0.000,0.000
546,39.39,-1.905,2.737,1.5452,0.000,0.000
547,39.47,-1.905,2.737,1.5452,-0.000,-0.000
548,39.54,-1.905,2.737,1.5452,0.000,-0.000
549,39.61,-1.905,2.737,1.5452,0.000,0.000
550,39.68,-1.905,2.737,1.5452,-0.000,0.000
551,39.75,-1.905,2.737,1.5452,-0.000,0.000
552,39.82,-1.905,2.737,1.5453,-0.000,-0.000
553,39.90,-1.905,2.737,1.5452,0.000,0.000
554,39.97,-1.905,2.737,1.5452,0.000,0.000
555,40.05,-1.905,2.737,1.5452,0.000,0.000
556,40.11,-1.905,2.737,1.5453,-0.000,-0.000
557,40.19,-1.905,2.737,1.5452,0.000,0.000
558,40.26,-1.905,2.737,1.5453,0.000,0.000
559,40.34,-1.905,2.737,1.5453,0.000,0.000
560,40.41,-1.905,2.737,1.5453,-0.000,0.000
