	time	x	y	theta	v	omega
2019	156.83	4.604	9.319	1.4979	0.364	0.048
2020	156.92	4.607	9.351	1.5021	0.364	0.027
2021	156.99	4.609	9.377	1.5040	0.373	0.026
2022	157.07	4.610	9.404	1.5059	0.370	-0.007
2023	157.14	4.612	9.430	1.5054	0.370	0.024
2024	157.21	4.614	9.457	1.5071	0.386	0.020
2025	157.29	4.616	9.490	1.5089	0.382	0.007
2026	157.37	4.618	9.517	1.5094	0.385	0.005
2027	157.45	4.620	9.550	1.5098	0.385	0.007
2028	157.52	4.621	9.577	1.5103	0.393	0.012
2029	157.61	4.623	9.611	1.5113	0.389	0.005
2030	157.68	4.625	9.639	1.5117	0.397	0.015
2031	157.75	4.627	9.667	1.5127	0.397	0.043
2032	157.83	4.628	9.696	1.5159	0.410	0.029
2033	157.90	4.630	9.725	1.5179	0.411	0.017
2034	157.98	4.632	9.760	1.5194	0.415	0.013
2035	158.05	4.633	9.790	1.5204	0.406	-0.001
2036	158.14	4.635	9.825	1.5203	0.423	0.044
2037	158.21	4.637	9.855	1.5235	0.422	0.010
2038	158.30	4.638	9.891	1.5243	0.414	0.006
2039	158.37	4.640	9.921	1.5247	0.398	0.004
2040	158.44	4.641	9.950	1.5250	0.399	0.014
2041	158.51	4.642	9.979	1.5260	0.395	0.009
2042	158.59	4.644	10.007	1.5267	0.398	0.020
2043	158.67	4.645	10.041	1.5284	0.383	0.023
2044	158.74	4.646	10.069	1.5301	0.388	0.043
2045	158.81	4.648	10.096	1.5332	0.382	0.015
2046	158.89	4.649	10.124	1.5343	0.392	0.005
2047	158.96	4.650	10.152	1.5347	0.408	0.027
2048	159.03	4.651	10.182	1.5367	0.393	-0.017
2049	159.10	4.652	10.210	1.5355	0.386	-0.029
2050	159.20	4.653	10.247	1.5327	0.386	-0.000
2051	159.27	4.654	10.274	1.5327	0.397	-0.038
2052	159.34	4.655	10.303	1.5299	0.397	-0.012
2053	159.41	4.656	10.331	1.5290	0.384	-0.008
2054	159.50	4.658	10.364	1.5284	0.375	-0.020
2055	159.57	4.659	10.391	1.5269	0.391	-0.010
2056	159.64	4.660	10.419	1.5262	0.391	0.001
2057	159.72	4.661	10.447	1.5263	0.395	0.025
2058	159.79	4.663	10.476	1.5281	0.390	-0.005
2059	159.87	4.664	10.509	1.5277	0.395	0.004
2060	159.95	4.665	10.538	1.5280	0.400	-0.002
2061	160.02	4.666	10.567	1.5279	0.414	-0.001
2062	160.09	4.668	10.596	1.5278	0.388	-0.050
2063	160.16	4.669	10.624	1.5243	0.396	0.023
2064	160.25	4.670	10.658	1.5262	0.385	-0.035
2065	160.32	4.672	10.686	1.5237	0.379	-0.018
2066	160.41	4.673	10.718	1.5221	0.372	0.002
2067	160.48	4.675	10.745	1.5222	0.369	-0.015
2068	160.55	4.676	10.771	1.5211	0.370	-0.019
2069	160.62	4.677	10.798	1.5198	0.369	-0.013
2070	160.70	4.679	10.825	1.5188	0.367	-0.006
2071	160.78	4.680	10.856	1.5183	0.366	0.001
2072	160.85	4.682	10.883	1.5183	0.371	-0.002
2073	160.92	4.683	10.909	1.5182	0.382	-0.018
2074	161.00	4.684	10.937	1.5169	0.384	0.003
2075	161.07	4.686	10.965	1.5172	0.371	-0.021
2076	161.15	4.688	10.996	1.5154	0.377	0.032
2077	161.23	4.689	11.024	1.5178	0.360	-0.033
2078	161.30	4.690	11.050	1.5154	0.374	-0.011
2079	161.37	4.692	11.077	1.5146	0.371	0.012
2080	161.44	4.693	11.104	1.5154	0.359	-0.032
2081	161.53	4.695	11.134	1.5127	0.364	0.014
2082	161.60	4.697	11.160	1.5137	0.355	-0.003
2083	161.69	4.698	11.191	1.5134	0.352	0.002
2084	161.76	4.700	11.216	1.5136	0.342	0.013
2085	161.83	4.701	11.241	1.5145	0.349	-0.002
2086	161.90	4.703	11.266	1.5144	0.348	0.005
2087	161.98	4.704	11.291	1.5147	0.335	-0.017
2088	162.06	4.706	11.320	1.5133	0.336	-0.026
2089	162.13	4.707	11.344	1.5114	0.320	-0.031
2090	162.21	4.709	11.367	1.5091	0.335	-0.037
2091	162.28	4.710	11.391	1.5064	0.346	0.019
2092	162.37	4.712	11.424	1.5082	0.336	-0.088
2093	162.45	4.714	11.448	1.5019	0.343	-0.044
2094	162.52	4.715	11.473	1.4987	0.340	-0.048
2095	162.59	4.717	11.497	1.4953	0.330	-0.051
2096	162.66	4.719	11.521	1.4917	0.333	-0.045
2097	162.75	4.721	11.550	1.4877	0.337	-0.037
2098	162.82	4.723	11.575	1.4850	0.340	-0.029
2099	162.90	4.725	11.599	1.4829	0.337	-0.031
2100	162.97	4.728	11.624	1.4806	0.339	-0.023
2101	163.04	4.730	11.648	1.4790	0.357	-0.017
2102	163.11	4.732	11.673	1.4778	0.365	-0.024
2103	163.18	4.735	11.700	1.4760	0.354	-0.015
2104	163.26	4.737	11.725	1.4750	0.360	-0.020
2105	163.34	4.740	11.756	1.4732	0.367	-0.019
2106	163.41	4.742	11.782	1.4719	0.372	-0.004
2107	163.50	4.746	11.813	1.4715	0.366	-0.009
2108	163.57	4.748	11.840	1.4709	0.366	-0.004
2109	163.64	4.751	11.866	1.4706	0.358	-0.011
2110	163.71	4.753	11.892	1.4698	0.355	0.023
2111	163.81	4.757	11.925	1.4720	0.368	0.021
2112	163.88	4.759	11.952	1.4735	0.376	0.026
2113	163.97	4.762	11.983	1.4757	0.379	0.024
2114	164.04	4.765	12.010	1.4774	0.388	0.036
2115	164.12	4.768	12.043	1.4805	0.404	0.014
2116	164.20	4.771	12.072	1.4815	0.413	0.008
2117	164.27	4.773	12.102	1.4821	0.407	0.009
2118	164.34	4.776	12.131	1.4827	0.411	0.003
2119	164.41	4.779	12.161	1.4830	0.395	0.019
2120	164.50	4.782	12.194	1.4846	0.411	0.056
2121	164.57	4.784	12.224	1.4887	0.385	-0.098
2122	164.64	4.786	12.252	1.4815	0.408	0.026
2123	164.72	4.789	12.281	1.4834	0.394	0.023
2124	164.79	4.792	12.310	1.4851	0.383	-0.009
2125	164.88	4.795	12.346	1.4842	0.377	0.022
2126	164.97	4.797	12.378	1.4861	0.382	0.018
2127	165.04	4.800	12.405	1.4874	0.382	0.023
2128	165.11	4.802	12.432	1.4890	0.380	-0.001
2129	165.18	4.804	12.460	1.4890	0.370	0.007
2130	165.26	4.806	12.486	1.4895	0.365	-0.016
2131	165.34	4.809	12.517	1.4881	0.365	0.005
2132	165.41	4.811	12.544	1.4885	0.380	-0.018
2133	165.50	4.814	12.576	1.4870	0.372	-0.012
2134	165.57	4.816	12.602	1.4861	0.373	-0.029
2135	165.64	4.818	12.629	1.4840	0.368	-0.026
2136	165.72	4.821	12.656	1.4821	0.360	-0.005
2137	165.79	4.823	12.682	1.4818	0.360	-0.030
2138	165.87	4.826	12.712	1.4792	0.361	-0.004
2139	165.95	4.828	12.738	1.4789	0.360	-0.014
2140	166.03	4.831	12.769	1.4777	0.363	0.012
2141	166.10	4.833	12.795	1.4785	0.359	-0.009
2142	166.18	4.836	12.821	1.4779	0.358	-0.004
2143	166.25	4.838	12.847	1.4776	0.368	-0.005
2144	166.32	4.841	12.874	1.4773	0.358	-0.008
2145	166.39	4.843	12.900	1.4767	0.374	-0.016
2146	166.47	4.846	12.927	1.4755	0.376	-0.005
2147	166.54	4.848	12.953	1.4751	0.355	-0.028
2148	166.62	4.851	12.983	1.4728	0.359	-0.003
2149	166.69	4.854	13.009	1.4725	0.360	-0.030
2150	166.78	4.857	13.039	1.4700	0.368	0.021
2151	166.85	4.859	13.066	1.4715	0.351	-0.031
2152	166.94	4.862	13.096	1.4688	0.344	0.012
2153	167.01	4.865	13.121	1.4696	0.352	0.004
2154	167.08	4.867	13.146	1.4699	0.364	0.016
2155	167.16	4.870	13.172	1.4711	0.368	0.015
2156	167.23	4.873	13.199	1.4722	0.368	0.007
2157	167.32	4.876	13.234	1.4728	0.369	-0.001
2158	167.40	4.879	13.260	1.4727	0.376	-0.001
2159	167.47	4.881	13.287	1.4727	0.386	-0.001
2160	167.54	4.884	13.314	1.4726	0.390	0.010
2161	167.62	4.887	13.347	1.4734	0.390	-0.013
2162	167.70	4.890	13.375	1.4725	0.379	0.006
2163	167.78	4.893	13.407	1.4730	0.373	-0.004
2164	167.85	4.896	13.434	1.4728	0.374	0.006
2165	167.92	4.898	13.461	1.4732	0.371	0.005
2166	168.00	4.901	13.487	1.4736	0.373	0.005
2167	168.07	4.904	13.514	1.4740	0.366	0.038
2168	168.14	4.906	13.540	1.4767	0.370	0.003
2169	168.21	4.909	13.567	1.4769	0.383	0.009
2170	168.28	4.911	13.594	1.4776	0.382	0.039
2171	168.36	4.914	13.622	1.4804	0.378	-0.007
2172	168.43	4.916	13.649	1.4799	0.382	0.008
2173	168.51	4.919	13.681	1.4805	0.395	-0.004
2174	168.59	4.922	13.710	1.4802	0.398	0.009
2175	168.67	4.925	13.743	1.4810	0.389	-0.003
2176	168.74	4.927	13.771	1.4808	0.376	-0.022
2177	168.82	4.930	13.798	1.4792	0.375	-0.002
2178	168.89	4.932	13.826	1.4791	0.378	0.009
2179	168.96	4.935	13.853	1.4798	0.381	-0.005
2180	169.05	4.938	13.885	1.4793	0.378	0.019
2181	169.12	4.940	13.913	1.4807	0.369	0.011
2182	169.19	4.943	13.939	1.4815	0.385	0.009
2183	169.26	4.945	13.967	1.4822	0.382	0.002
2184	169.33	4.948	13.994	1.4824	0.374	0.008
2185	169.42	4.950	14.026	1.4830	0.372	0.006
2186	169.49	4.953	14.052	1.4835	0.383	-0.006
2187	169.58	4.956	14.085	1.4830	0.390	-0.003
2188	169.65	4.958	14.113	1.4828	0.381	-0.004
2189	169.72	4.961	14.140	1.4825	0.373	-0.007
2190	169.79	4.963	14.167	1.4820	0.368	-0.019
2191	169.87	4.965	14.194	1.4806	0.372	-0.029
2192	169.95	4.968	14.225	1.4782	0.372	0.002
2193	170.02	4.971	14.252	1.4783	0.359	-0.019
2194	170.11	4.973	14.282	1.4767	0.350	-0.019
2195	170.18	4.976	14.307	1.4753	0.367	-0.003
2196	170.27	4.979	14.338	1.4751	0.374	-0.019
2197	170.34	4.981	14.365	1.4736	0.364	-0.035
2198	170.41	4.984	14.391	1.4711	0.354	-0.027
2199	170.48	4.986	14.417	1.4691	0.361	-0.057
2200	170.55	4.989	14.443	1.4650	0.376	-0.050
2201	170.64	4.992	14.475	1.4607	0.372	-0.032
2202	170.71	4.995	14.501	1.4584	0.351	-0.055
2203	170.78	4.998	14.527	1.4544	0.342	-0.091
2204	170.86	5.001	14.551	1.4478	0.341	0.061
2205	170.93	5.004	14.576	1.4523	0.337	-0.018
2206	171.00	5.007	14.600	1.4510	0.334	0.004
2207	171.07	5.010	14.624	1.4512	0.324	0.065
2208	171.15	5.013	14.647	1.4559	0.329	0.042
2209	171.22	5.016	14.671	1.4590	0.322	0.066
2210	171.29	5.018	14.694	1.4637	0.333	0.056
2211	171.37	5.021	14.718	1.4678	0.326	0.074
2212	171.45	5.024	14.746	1.4741	0.323	0.056
2213	171.52	5.026	14.769	1.4781	0.322	0.078
2214	171.61	5.028	14.796	1.4848	0.317	0.042
2215	171.68	5.030	14.819	1.4879	0.328	0.053
2216	171.76	5.033	14.847	1.4924	0.330	0.062
2217	171.84	5.034	14.870	1.4969	0.331	0.019
2218	171.92	5.037	14.898	1.4985	0.345	0.029
2219	171.99	5.038	14.923	1.5006	0.324	-0.010
2220	172.07	5.040	14.947	1.4999	0.318	0.077
2221	172.14	5.042	14.970	1.5054	0.333	0.010
2222	172.21	5.043	14.994	1.5061	0.336	0.034
2223	172.30	5.045	15.022	1.5090	0.332	0.028
2224	172.37	5.046	15.046	1.5110	0.317	0.027
2225	172.44	5.048	15.069	1.5130	0.326	0.060
2226	172.51	5.049	15.092	1.5173	0.332	0.047
2227	172.58	5.050	15.116	1.5207	0.333	0.040
2228	172.66	5.052	15.140	1.5236	0.329	0.050
2229	172.73	5.053	15.164	1.5272	0.331	0.030
2230	172.83	5.054	15.196	1.5301	0.337	0.043
2231	172.90	5.055	15.220	1.5332	0.354	0.017
2232	172.98	5.056	15.250	1.5346	0.347	0.035
2233	173.05	5.057	15.275	1.5371	0.353	0.022
2234	173.14	5.058	15.305	1.5390	0.343	0.013
2235	173.21	5.059	15.330	1.5400	0.330	0.004
2236	173.30	5.060	15.358	1.5403	0.329	0.011
2237	173.37	5.061	15.381	1.5411	0.319	0.012
2238	173.45	5.061	15.408	1.5421	0.316	0.012
2239	173.53	5.062	15.431	1.5430	0.319	0.020
2240	173.60	5.063	15.454	1.5444	0.320	0.007
2241	173.67	5.063	15.477	1.5450	0.304	0.014
2242	173.74	5.064	15.499	1.5460	0.308	0.018
2243	173.84	5.065	15.529	1.5477	0.309	-0.004
2244	173.91	5.065	15.551	1.5474	0.305	-0.015
2245	173.98	5.066	15.573	1.5464	0.305	0.014
2246	174.06	5.066	15.595	1.5474	0.313	-0.017
2247	174.13	5.067	15.618	1.5461	0.321	-0.004
2248	174.20	5.067	15.641	1.5458	0.309	-0.006
2249	174.27	5.068	15.664	1.5454	0.286	-0.034
2250	174.36	5.068	15.688	1.5425	0.277	-0.041
2251	174.43	5.069	15.708	1.5396	0.287	-0.044
2252	174.51	5.070	15.732	1.5358	0.256	-0.040
2253	174.59	5.070	15.750	1.5330	0.263	-0.058
2254	174.66	5.071	15.769	1.5288	0.258	-0.039
2255	174.73	5.072	15.788	1.5260	0.252	-0.052
2256	174.81	5.073	15.807	1.5221	0.260	-0.038
2257	174.88	5.074	15.825	1.5194	0.260	-0.037
2258	174.95	5.075	15.844	1.5167	0.260	-0.025
2259	175.02	5.076	15.863	1.5149	0.263	-0.041
2260	175.09	5.077	15.881	1.5120	0.262	-0.015
2261	175.17	5.078	15.900	1.5109	0.261	-0.040
2262	175.24	5.079	15.920	1.5079	0.257	-0.036
2263	175.31	5.080	15.938	1.5053	0.257	-0.025
2264	175.38	5.081	15.957	1.5035	0.258	-0.035
2265	175.47	5.083	15.978	1.5006	0.247	-0.011
2266	175.54	5.084	15.996	1.4998	0.252	-0.017
2267	175.61	5.085	16.014	1.4986	0.254	0.028
2268	175.68	5.087	16.033	1.5006	0.254	0.006
2269	175.76	5.088	16.051	1.5010	0.260	0.006
2270	175.84	5.089	16.073	1.5015	0.260	0.037
2271	175.91	5.091	16.092	1.5042	0.255	0.015
2272	176.00	5.092	16.113	1.5055	0.241	0.010
2273	176.07	5.093	16.131	1.5062	0.249	0.077
2274	176.14	5.095	16.149	1.5118	0.269	0.010
2275	176.22	5.096	16.168	1.5125	0.261	0.043
2276	176.29	5.097	16.187	1.5156	0.273	0.035
2277	176.37	5.098	16.210	1.5185	0.275	0.044
2278	176.45	5.099	16.230	1.5217	0.283	0.054
2279	176.53	5.100	16.254	1.5264	0.297	0.045
2280	176.60	5.101	16.276	1.5297	0.302	0.046
2281	176.68	5.102	16.297	1.5330	0.311	0.022
2282	176.75	5.103	16.320	1.5346	0.327	0.025
2283	176.84	5.104	16.351	1.5370	0.333	-0.013
2284	176.92	5.105	16.375	1.5360	0.344	0.006
2285	176.99	5.106	16.401	1.5364	0.347	-0.014
2286	177.06	5.107	16.425	1.5354	0.365	-0.007
2287	177.13	5.108	16.452	1.5349	0.378	-0.036
2288	177.21	5.109	16.479	1.5323	0.374	-0.044
2289	177.28	5.110	16.506	1.5291	0.381	-0.032
2290	177.35	5.111	16.533	1.5268	0.389	-0.065
2291	177.44	5.112	16.567	1.5212	0.409	-0.044
2292	177.51	5.114	16.597	1.5180	0.390	-0.056
2293	177.58	5.115	16.625	1.5140	0.383	-0.057
2294	177.65	5.117	16.653	1.5099	0.382	-0.051
2295	177.73	5.118	16.681	1.5061	0.401	-0.095
2296	177.80	5.120	16.710	1.4993	0.397	-0.115
2297	177.87	5.122	16.738	1.4910	0.381	-0.147
2298	177.94	5.125	16.765	1.4805	0.383	-0.138
2299	178.03	5.128	16.798	1.4687	0.394	-0.149
2300	178.10	5.130	16.826	1.4580	0.393	-0.149
2301	178.19	5.134	16.860	1.4452	0.377	-0.172
2302	178.26	5.138	16.887	1.4329	0.384	-0.155
2303	178.33	5.141	16.914	1.4217	0.383	-0.148
2304	178.40	5.146	16.941	1.4111	0.380	-0.192
2305	178.50	5.151	16.977	1.3927	0.375	-0.158
2306	178.57	5.156	17.003	1.3814	0.378	-0.176
2307	178.64	5.161	17.030	1.3688	0.388	-0.173
2308	178.72	5.167	17.058	1.3561	0.388	-0.170
2309	178.79	5.173	17.085	1.3439	0.391	-0.178
2310	178.87	5.180	17.117	1.3288	0.376	-0.181
2311	178.94	5.187	17.144	1.3158	0.385	-0.171
2312	179.03	5.195	17.175	1.3012	0.382	-0.150
2313	179.10	5.202	17.202	1.2904	0.378	-0.152
2314	179.17	5.210	17.228	1.2795	0.374	-0.100
2315	179.25	5.218	17.254	1.2722	0.364	-0.093
2316	179.32	5.225	17.279	1.2655	0.352	-0.075
2317	179.40	5.234	17.308	1.2591	0.364	-0.044
2318	179.48	5.242	17.333	1.2559	0.362	-0.064
2319	179.56	5.252	17.362	1.2504	0.357	-0.056
2320	179.63	5.260	17.386	1.2464	0.349	-0.053
2321	179.73	5.271	17.418	1.2414	0.361	-0.026
2322	179.80	5.279	17.443	1.2395	0.350	0.008
2323	179.87	5.287	17.466	1.2401	0.351	0.042
2324	179.94	5.295	17.490	1.2431	0.356	0.042
2325	180.03	5.305	17.519	1.2466	0.365	0.116
2326	180.10	5.314	17.544	1.2550	0.358	0.123
2327	180.19	5.323	17.573	1.2656	0.362	0.188
2328	180.26	5.331	17.598	1.2791	0.368	0.269
2329	180.33	5.339	17.623	1.2984	0.377	0.286
2330	180.40	5.346	17.649	1.3189	0.381	0.342
2331	180.48	5.353	17.676	1.3439	0.390	0.396
2332	180.55	5.359	17.704	1.3727	0.398	0.410
2333	180.62	5.365	17.732	1.4021	0.404	0.438
2334	180.69	5.370	17.760	1.4335	0.398	0.495
2335	180.78	5.374	17.794	1.4757	0.400	0.489
2336	180.85	5.377	17.823	1.5110	0.393	0.487
2337	180.94	5.379	17.856	1.5527	0.384	0.540
2338	181.01	5.380	17.884	1.5917	0.387	0.529
2339	181.08	5.379	17.912	1.6297	0.388	0.587
2340	181.15	5.377	17.940	1.6721	0.379	0.579
2341	181.23	5.374	17.968	1.7148	0.378	0.622
2342	181.31	5.370	18.000	1.7681	0.387	0.603
2343	181.38	5.364	18.027	1.8113	0.389	0.632
2344	181.46	5.358	18.054	1.8573	0.384	0.587
2345	181.53	5.350	18.081	1.8994	0.383	0.620
2346	181.60	5.341	18.107	1.9445	0.377	0.615
2347	181.67	5.331	18.133	1.9891	0.394	0.570
2348	181.75	5.319	18.159	2.0303	0.369	0.608
2349	181.82	5.307	18.183	2.0748	0.361	0.600
2350	181.90	5.293	18.210	2.1257	0.358	0.580
2351	181.98	5.279	18.232	2.1676	0.367	0.553
2352	182.06	5.261	18.258	2.2149	0.341	0.549
2353	182.13	5.246	18.277	2.2546	0.335	0.581
2354	182.21	5.231	18.296	2.2965	0.347	0.575
2355	182.28	5.215	18.315	2.3377	0.331	0.524
2356	182.35	5.198	18.332	2.3761	0.314	0.578
2357	182.44	5.178	18.351	2.4259	0.327	0.546
2358	182.51	5.160	18.366	2.4654	0.309	0.583
2359	182.58	5.143	18.381	2.5077	0.307	0.616
2360	182.65	5.125	18.394	2.5519	0.305	0.530
2361	182.73	5.107	18.406	2.5910	0.318	0.606
2362	182.80	5.087	18.418	2.6347	0.327	0.585
2363	182.87	5.066	18.429	2.6770	0.319	0.577
2364	182.95	5.045	18.440	2.7198	0.299	0.476
2365	183.02	5.025	18.449	2.7544	0.327	0.606
2366	183.09	5.003	18.458	2.7984	0.313	0.527
2367	183.16	4.982	18.466	2.8362	0.303	0.520
2368	183.25	4.958	18.473	2.8802	0.311	0.560
2369	183.32	4.936	18.479	2.9204	0.316	0.525
2370	183.39	4.914	18.484	2.9588	0.312	0.572
2371	183.48	4.888	18.489	3.0058	0.314	0.535
2372	183.56	4.862	18.492	3.0517	0.319	0.569
2373	183.63	4.839	18.494	3.0928	0.327	0.588
2374	183.71	4.815	18.496	3.1353	0.335	0.561
2375	183.78	4.791	18.496	3.1754	0.317	0.586
2376	183.85	4.768	18.495	3.2180	0.323	0.535
2377	183.94	4.740	18.493	3.2645	0.326	0.554
2378	184.01	4.717	18.490	3.3042	0.329	0.579
2379	184.10	4.686	18.485	3.3599	0.318	0.553
2380	184.18	4.664	18.480	3.3996	0.299	0.530
2381	184.25	4.643	18.474	3.4375	0.316	0.571
2382	184.32	4.621	18.468	3.4787	0.316	0.571
2383	184.39	4.600	18.460	3.5202	0.313	0.582
2384	184.47	4.578	18.452	3.5626	0.319	0.608
2385	184.56	4.551	18.439	3.6201	0.328	0.613
2386	184.63	4.530	18.428	3.6647	0.327	0.588
2387	184.72	4.506	18.415	3.7147	0.312	0.582
2388	184.79	4.487	18.402	3.7570	0.324	0.577
2389	184.86	4.467	18.389	3.7987	0.327	0.545
2390	184.94	4.449	18.374	3.8381	0.312	0.538
2391	185.01	4.431	18.360	3.8769	0.300	0.497
2392	185.10	4.410	18.341	3.9242	0.288	0.484
2393	185.18	4.396	18.326	3.9592	0.296	0.437
2394	185.25	4.381	18.311	3.9905	0.274	0.506
2395	185.32	4.368	18.296	4.0271	0.272	0.420
2396	185.40	4.353	18.278	4.0627	0.265	0.433
2397	185.48	4.342	18.263	4.0937	0.268	0.412
2398	185.56	4.328	18.244	4.1294	0.264	0.381
2399	185.64	4.318	18.228	4.1568	0.257	0.391
2400	185.71	4.308	18.212	4.1848	0.267	0.372
2401	185.78	4.299	18.196	4.2117	0.266	0.378
2402	185.88	4.286	18.173	4.2480	0.263	0.361
2403	185.95	4.278	18.156	4.2743	0.265	0.348
2404	186.02	4.270	18.139	4.2994	0.262	0.328
2405	186.09	4.262	18.121	4.3235	0.266	0.310
2406	186.16	4.255	18.104	4.3456	0.262	0.275
2407	186.24	4.248	18.086	4.3654	0.237	0.273
2408	186.31	4.242	18.070	4.3851	0.263	0.245
2409	186.38	4.236	18.052	4.4028	0.271	0.230
2410	186.47	4.229	18.030	4.4224	0.266	0.211
2411	186.54	4.224	18.012	4.4376	0.259	0.198
2412	186.62	4.218	17.990	4.4546	0.262	0.145
2413	186.70	4.213	17.972	4.4650	0.265	0.148
2414	186.77	4.208	17.954	4.4755	0.267	0.107
2415	186.84	4.204	17.935	4.4832	0.256	0.150
2416	186.91	4.199	17.917	4.4943	0.256	0.126
2417	187.00	4.195	17.895	4.5050	0.266	0.103
2418	187.07	4.191	17.877	4.5125	0.260	0.095
2419	187.14	4.187	17.858	4.5193	0.263	0.096
2420	187.22	4.183	17.840	4.5262	0.261	0.093
2421	187.29	4.180	17.821	4.5329	0.271	0.061
2422	187.37	4.176	17.798	4.5381	0.273	0.084
2423	187.45	4.172	17.779	4.5442	0.270	0.058
2424	187.53	4.168	17.756	4.5491	0.267	0.041
2425	187.60	4.165	17.737	4.5520	0.260	0.028
2426	187.68	4.162	17.719	4.5541	0.258	0.032
2427	187.75	4.159	17.700	4.5563	0.248	0.004
2428	187.84	4.156	17.677	4.5568	0.233	0.031
2429	187.92	4.153	17.660	4.5590	0.231	-0.003
2430	187.99	4.150	17.644	4.5587	0.226	0.005
2431	188.06	4.148	17.628	4.5591	0.205	0.024
2432	188.13	4.146	17.613	4.5608	0.196	-0.017
2433	188.22	4.143	17.597	4.5594	0.183	-0.010
2434	188.29	4.141	17.584	4.5587	0.187	-0.029
2435	188.36	4.139	17.570	4.5565	0.181	0.004
2436	188.44	4.137	17.557	4.5568	0.169	0.015
2437	188.51	4.135	17.545	4.5579	0.166	-0.056
2438	188.59	4.133	17.531	4.5532	0.144	0.041
2439	188.66	4.131	17.521	4.5562	0.144	-0.002
2440	188.75	4.129	17.509	4.5560	0.144	-0.014
2441	188.82	4.128	17.498	4.5550	0.116	0.026
2442	188.89	4.127	17.490	4.5569	0.123	-0.019
2443	188.97	4.125	17.481	4.5555	0.112	0.016
2444	189.04	4.124	17.473	4.5566	0.102	-0.029
2445	189.12	4.123	17.465	4.5542	0.085	-0.002
2446	189.19	4.122	17.459	4.5540	0.055	-0.000
2447	189.28	4.121	17.454	4.5540	0.056	-0.007
2448	189.35	4.120	17.450	4.5535	0.061	-0.024
2449	189.44	4.119	17.445	4.5514	0.056	-0.043
2450	189.51	4.119	17.441	4.5484	0.025	-0.006
2451	189.59	4.118	17.439	4.5478	0.013	-0.023
2452	189.70	4.118	17.438	4.5453	-0.000	0.000
2453	189.77	4.118	17.438	4.5454	-0.002	0.001
2454	189.87	4.118	17.438	4.5455	0.000	-0.000
2455	189.94	4.118	17.438	4.5455	-0.000	0.000
2456	190.02	4.118	17.438	4.5455	0.000	0.000
2457	190.09	4.118	17.438	4.5455	-0.000	-0.000
2458	190.16	4.118	17.438	4.5455	0.000	0.000
2459	190.23	4.118	17.438	4.5455	0.000	0.000
2460	190.30	4.118	17.438	4.5455	0.000	-0.000
2461	190.39	4.118	17.438	4.5455	0.000	0.000
2462	190.46	4.118	17.438	4.5455	-0.000	-0.000
2463	190.54	4.118	17.438	4.5455	0.000	0.000
2464	190.62	4.118	17.438	4.5455	0.000	0.000
2465	190.70	4.118	17.438	4.5455	0.000	0.001
2466	190.77	4.118	17.438	4.5455	-0.000	-0.001
2467	190.86	4.118	17.438	4.5454	0.000	0.000
2468	190.93	4.118	17.438	4.5454	-0.000	0.000
2469	191.00	4.118	17.438	4.5455	0.000	0.000
2470	191.07	4.118	17.438	4.5455	0.000	0.000
2471	191.15	4.118	17.438	4.5455	-0.000	0.000
2472	191.23	4.118	17.438	4.5455	0.000	-0.000
2473	191.30	4.118	17.438	4.5454	0.000	0.000
2474	191.39	4.118	17.438	4.5454	0.000	0.000
2475	191.46	4.118	17.438	4.5455	-0.000	-0.000
2476	191.54	4.118	17.438	4.5454	0.000	0.000
2477	191.63	4.118	17.438	4.5455	-0.000	-0.000
2478	191.72	4.118	17.438	4.5454	0.000	0.000
2479	191.81	4.118	17.438	4.5455	0.000	-0.000
2480	191.88	4.118	17.438	4.5455	0.000	0.000
2481	191.95	4.118	17.438	4.5455	-0.000	0.000
2482	192.04	4.118	17.438	4.5455	0.000	-0.000
2483	192.12	4.118	17.438	4.5454	0.000	0.000
2484	192.19	4.118	17.438	4.5454	-0.000	0.000
