	time	x	y	theta	v	omega
617	58.18	0	0.573	0.1464	-0.101	0.186
618	58.27	0	0.569	0.1592	-0.048	0.147
619	58.36	0	0.567	0.1684	-0.021	0.105
620	58.45	0	0.566	0.1856	-0.010	0.195
621	58.53	0	0.566	0.1913	0.000	0.064
622	58.62	0	0.569	0.1943	0.026	0.034
623	58.72	0	0.575	0.1940	0.064	-0.003
624	58.81	0	0.581	0.1936	0.064	-0.005
625	58.90	0	0.581	0.1912	0.007	-0.026
626	59.00	0	0.558	0.2031	-0.240	0.119
627	59.09	0	0.529	0.2285	-0.325	0.284
628	59.18	0	0.498	0.2845	-0.355	0.645
629	59.27	0	0.477	0.2901	-0.234	0.064
630	59.35	0	0.467	0.2872	-0.116	-0.035
631	59.44	0	0.468	0.2751	0.013	-0.136
632	59.53	0	0.481	0.2697	0.149	-0.062
633	59.63	0	0.496	0.2750	0.137	0.050
634	59.72	0	0.512	0.2292	0.176	-0.510
635	59.81	0	0.527	0.2135	0.172	-0.178
636	59.90	0	0.546	0.2239	0.212	0.114
637	59.99	0	0.569	0.2010	0.252	-0.252
638	60.08	0	0.586	0.2163	0.196	0.175
639	60.17	0	0.585	0.2060	-0.010	-0.119
640	60.27	0	0.559	0.1781	-0.253	-0.273
641	60.36	0	0.535	0.1637	-0.283	-0.163
642	60.45	0	0.521	0.1518	-0.150	-0.133
643	60.55	0	0.514	0.1444	-0.069	-0.072
644	60.64	0	0.510	0.1435	-0.043	-0.010
645	60.73	0	0.512	0.1559	0.014	0.131
646	60.82	0	0.514	0.1675	0.026	0.128
647	60.93	0	0.520	0.1735	0.059	0.058
648	61.02	0	0.528	0.1806	0.086	0.080
649	61.11	0	0.534	0.1909	0.067	0.115
650	61.21	0	0.528	0.1497	-0.053	-0.400
651	61.30	0	0.526	0.1171	-0.023	-0.369
652	61.39	0	0.529	0.0981	0.030	-0.207
653	61.48	0	0.534	0.0910	0.052	-0.079
654	61.57	0	0.541	0.0891	0.085	-0.021
655	61.66	0	0.557	0.0726	0.178	-0.192
656	61.75	0	0.573	0.0572	0.178	-0.167
657	61.84	0	0.589	0.0443	0.185	-0.147
658	61.93	0	0.605	0.0330	0.171	-0.124
659	62.01	0	0.616	0.0405	0.130	0.085
660	62.10	0	0.629	0.0324	0.140	-0.090
661	62.19	0	0.640	0.0262	0.122	-0.069
662	62.28	0	0.647	0.0238	0.087	-0.026
663	62.37	0	0.653	0.0165	0.061	-0.084
664	62.46	0	0.656	0.0102	0.033	-0.071
665	62.55	0	0.659	0.0021	0.032	-0.088
666	62.64	0	0.659	-0.0035	0.005	-0.063
667	62.74	0	0.660	-0.0051	0.011	-0.016
668	62.83	0	0.661	-0.0027	0.004	0.027
669	62.92	0	0.661	0.0009	0.005	0.041
670	63.01	0	0.662	-0.0021	0.010	-0.034
671	63.09	0	0.662	-0.0058	0.006	-0.042
672	63.19	0	0.663	-0.0138	0.004	-0.088
673	63.27	0	0.663	-0.0191	0.001	-0.060
674	63.37	0	0.664	-0.0235	0.014	-0.048
675	63.46	0	0.666	-0.0192	0.015	0.047
676	63.57	0	0.667	-0.0224	0.016	-0.029
677	63.66	0	0.670	-0.0245	0.029	-0.024
678	63.75	0	0.673	-0.0244	0.030	0.001
679	63.84	0	0.673	-0.0200	0.006	0.049
680	63.93	0	0.674	-0.0233	0.006	-0.037
681	64.02	0	0.674	-0.0294	0.001	-0.067
682	64.11	0	0.674	-0.0293	0.001	0.001
683	64.20	0	0.673	-0.0313	-0.008	-0.023
684	64.28	0	0.672	-0.0246	-0.017	0.075
685	64.37	0	0.671	-0.0249	-0.005	-0.002
686	64.46	0	0.671	-0.0294	-0.004	-0.050
687	64.55	0	0.671	-0.0306	0.003	-0.014
688	64.64	0	0.670	-0.0234	-0.014	0.081
689	64.73	0	0.669	-0.0130	-0.010	0.118
690	64.82	0	0.669	-0.0182	0.002	-0.058
691	64.91	0	0.669	-0.0229	0.002	-0.054
692	65.00	0	0.670	-0.0209	0.005	0.022
693	65.08	0	0.670	-0.0211	0.001	-0.001
694	65.17	0	0.670	-0.0168	0.004	0.048
695	65.26	0	0.670	-0.0225	-0.000	-0.063
696	65.35	0	0.670	-0.0208	0.003	0.019
697	65.44	0	0.670	-0.0181	-0.004	0.031
698	65.53	0	0.670	-0.0186	-0.003	-0.005
699	65.61	0	0.670	-0.0239	0.007	-0.060
700	65.70	0	0.671	-0.0232	0.002	0.008
701	65.79	0	0.670	-0.0274	-0.002	-0.047
702	65.88	0	0.671	-0.0274	0.002	0.000
703	65.97	0	0.670	-0.0319	-0.002	-0.052
704	66.06	0	0.670	-0.0332	-0.007	-0.014
705	66.15	0	0.669	-0.0320	-0.006	0.013
706	66.24	0	0.668	-0.0314	-0.013	0.007
707	66.33	0	0.668	-0.0321	0.000	-0.008
708	66.41	0	0.667	-0.0331	-0.009	-0.012
709	66.50	0	0.666	-0.0389	-0.012	-0.067
710	66.59	0	0.664	-0.0381	-0.020	0.009
711	66.69	0	0.663	-0.0376	-0.017	0.005
712	66.78	0	0.662	-0.0371	-0.010	0.005
713	66.87	0	0.661	-0.0348	-0.008	0.025
714	66.96	0	0.662	-0.0337	0.008	0.013
715	67.05	0	0.662	-0.0383	0.004	-0.052
716	67.14	0	0.664	-0.0474	0.017	-0.104
717	67.24	0	0.665	-0.0543	0.011	-0.066
718	67.33	0	0.666	-0.0591	0.009	-0.053
719	67.42	0	0.667	-0.0637	0.013	-0.053
720	67.51	0	0.667	-0.0595	-0.000	0.048
721	67.60	0	0.667	-0.0628	0.002	-0.037
722	67.68	0	0.667	-0.0635	0.004	-0.008
723	67.77	0	0.667	-0.0566	-0.004	0.078
724	67.86	0	0.667	-0.0521	-0.004	0.051
725	69.37	0	0.666	-0.0482	-0.000	0.003
