	time	x	y	theta	v	omega
915	67.93	1.839	3.350	0.0837	-0.000	-0.002
916	68.00	1.839	3.350	0.0836	-0.000	0.001
917	68.08	1.839	3.350	0.0836	0.000	-0.000
918	68.15	1.839	3.350	0.0836	0.000	0.002
919	68.22	1.839	3.350	0.0837	0.001	0.003
920	68.29	1.839	3.350	0.0839	0.001	0.003
921	68.35	1.839	3.350	0.0842	0.002	0.005
922	68.42	1.839	3.350	0.0845	0.002	0.006
923	68.49	1.839	3.350	0.0849	0.002	0.007
924	68.56	1.839	3.350	0.0853	0.002	0.008
925	68.64	1.839	3.350	0.0860	0.002	0.009
926	68.71	1.840	3.350	0.0866	0.003	0.012
927	68.78	1.840	3.350	0.0874	0.003	0.011
928	68.85	1.840	3.350	0.0882	0.004	0.013
929	68.91	1.840	3.350	0.0891	0.004	0.014
